"pedigree","parent1","parent2","yield","twt","prot","ht"
"MN10187/MN11101","MN10187","MN11101",84.443596605,64.582431532858,15.0603709218178,76.8289688051024
"MN10187/MN11188","MN10187","MN11188",83.41559157,62.532431532858,15.5603709218178,79.4789688051024
"MN10187/MN11234","MN10187","MN11234",85.0718219,63.582431532858,15.2603709218178,78.8289688051024
"MN10187/MN11315","MN10187","MN11315",76.07677785,62.332431532858,16.0603709218178,77.8289688051024
"MN10187/MN11328","MN10187","MN11328",80.017463815,62.732431532858,15.4103709218178,76.4789688051024
"MN10187/MN11439","MN10187","MN11439",80.074575205,64.232431532858,15.6603709218178,80.9789688051024
"MN10187/MN11469","MN10187","MN11469",86.01415985,63.282431532858,14.7103709218178,77.6289688051024
"MN10187/MN11013","MN10187","MN11013",76.93344871,63.632431532858,16.0603709218178,78.4789688051024
"MN10187/MN11076","MN10187","MN11076",79.67479547,63.582431532858,15.5103709218178,75.1289688051024
"MN10187/MN11174","MN10187","MN11174",86.985053495,64.282431532858,14.8603709218178,77.3289688051024
"MN10187/MN11194","MN10187","MN11194",82.558920705,63.232431532858,15.7603709218178,77.6289688051024
"MN10187/MN11197","MN10187","MN11197",80.502910635,63.982431532858,15.3603709218178,75.3289688051024
"MN10187/MN11252","MN10187","MN11252",85.38593455,63.432431532858,14.7603709218178,76.9789688051024
"MN10187/MN11274","MN10187","MN11274",77.56167401,64.282431532858,15.0103709218178,82.4789688051024
"MN10187/MN11368","MN10187","MN11368",85.243156075,63.732431532858,14.9103709218178,79.4789688051024
"MN10187/MN11404","MN10187","MN11404",86.499606675,63.632431532858,15.6103709218178,80.8289688051024
"MN10187/MN11468","MN10187","MN11468",82.78736627,64.782431532858,15.4603709218178,76.8289688051024
"MN10187/MN11494","MN10187","MN11494",84.072372565,63.282431532858,14.7603709218178,77.9789688051024
"MN10187/MN11495","MN10187","MN11495",87.556167405,63.982431532858,15.6603709218178,81.9789688051024
"MN10187/MN11159","MN10187","MN11159",92.524858405,63.282431532858,15.2603709218178,77.8289688051024
"MN10187/MN11264","MN10187","MN11264",84.01526117,62.782431532858,15.5603709218178,79.1289688051024
"MN10187/MN11506","MN10187","MN11506",87.95594714,63.532431532858,15.3603709218178,80.9789688051024
"MN10187/Albany","MN10187","Albany",91.582520455,63.532431532858,14.8603709218178,81.1289688051024
"MN10187/Briggs","MN10187","Briggs",80.61713342,63.382431532858,15.6603709218178,79.8289688051024
"MN10187/Vantage","MN10187","Vantage",81.188247325,64.632431532858,15.9603709218178,78.9789688051024
"MN10190/MN10195","MN10190","MN10195",78.36123348,64.032431532858,14.8103709218178,83.4289688051024
"MN10190/MN10202","MN10190","MN10202",74.87743864,64.032431532858,14.5603709218178,79.1289688051024
"MN10190/MN10205","MN10190","MN10205",77.41889553,63.182431532858,14.6103709218178,84.4789688051024
"MN10190/MN10220","MN10190","MN10220",66.282174325,63.932431532858,14.6603709218178,76.6289688051024
"MN10190/MN10245","MN10190","MN10245",77.41889553,63.082431532858,13.7103709218178,80.4789688051024
"MN10190/MN10279","MN10190","MN10279",82.84447766,62.032431532858,14.3103709218178,75.6289688051024
"MN10190/MN10288","MN10190","MN10288",80.21735368,63.882431532858,14.6603709218178,78.9289688051024
"MN10190/MN10289","MN10190","MN10289",79.73190686,63.382431532858,14.6603709218178,78.1289688051024
"MN10190/MN10292","MN10190","MN10292",78.36123348,64.582431532858,14.4603709218178,78.1289688051024
"MN10190/MN10318","MN10190","MN10318",79.41779421,62.882431532858,15.0103709218178,80.1289688051024
"MN10190/MN10328","MN10190","MN10328",73.620988045,63.432431532858,15.2603709218178,79.1289688051024
"MN10190/MN10336","MN10190","MN10336",80.04601951,62.932431532858,15.6103709218178,78.2789688051024
"MN10190/MN10369","MN10190","MN10369",71.07953115,63.182431532858,14.9103709218178,76.4789688051024
"MN10190/MN10378","MN10190","MN10378",81.3595815,63.032431532858,14.5103709218178,77.1289688051024
"MN10190/MN10382","MN10190","MN10382",74.620437385,63.782431532858,14.5103709218178,76.6289688051024
"MN10190/MN10389","MN10190","MN10389",80.074575205,62.582431532858,14.2103709218178,77.7789688051024
"MN10190/MN10412","MN10190","MN10412",78.703901825,63.432431532858,14.4603709218178,78.4789688051024
"MN10190/MN10431","MN10190","MN10431",76.07677785,63.382431532858,15.2103709218178,80.2789688051024
"MN10190/MN09028","MN10190","MN09028",76.276667715,63.182431532858,14.7103709218178,82.4789688051024
"MN10190/MN09136","MN10190","MN09136",78.47545626,62.882431532858,15.3103709218178,75.4789688051024
"MN10190/MN09175","MN10190","MN09175",81.64513845,63.182431532858,15.0103709218178,82.1289688051024
"MN10190/MN09229","MN10190","MN09229",75.33432977,63.032431532858,15.4603709218178,77.6289688051024
"MN10190/MN09245","MN10190","MN09245",80.84557898,63.432431532858,15.3103709218178,81.7789688051024
"MN10190/MN09246","MN10190","MN09246",84.243706735,63.882431532858,14.6103709218178,78.1289688051024
"MN10190/Glenn","MN10190","Glenn",72.07898049,64.482431532858,14.7103709218178,82.7789688051024
"MN10190/Norden","MN10190","Norden",72.22175897,63.232431532858,15.3103709218178,79.1289688051024
"MN10190/Linkert","MN10190","Linkert",69.337633735,62.532431532858,15.3603709218178,74.4789688051024
"MN10190/Oklee","MN10190","Oklee",78.161343615,63.282431532858,15.1103709218178,80.7789688051024
"MN10190/Prosper","MN10190","Prosper",83.358480175,62.932431532858,14.1103709218178,84.1289688051024
"MN10190/MN11029","MN10190","MN11029",76.647891755,63.082431532858,14.5103709218178,78.6289688051024
"MN10190/MN11052","MN10190","MN11052",74.19210195,62.382431532858,15.4603709218178,81.4789688051024
"MN10190/MN11064","MN10190","MN11064",79.646239775,62.182431532858,14.2103709218178,74.2789688051024
"MN10190/MN11101","MN10190","MN11101",77.847230965,63.882431532858,14.4103709218178,76.4789688051024
"MN10190/MN11188","MN10190","MN11188",76.81922593,61.832431532858,14.9103709218178,79.1289688051024
"MN10190/MN11234","MN10190","MN11234",78.47545626,62.882431532858,14.6103709218178,78.4789688051024
"MN10190/MN11315","MN10190","MN11315",69.48041221,61.632431532858,15.4103709218178,77.4789688051024
"MN10190/MN11328","MN10190","MN11328",73.421098175,62.032431532858,14.7603709218178,76.1289688051024
"MN10190/MN11439","MN10190","MN11439",73.478209565,63.532431532858,15.0103709218178,80.6289688051024
"MN10190/MN11469","MN10190","MN11469",79.41779421,62.582431532858,14.0603709218178,77.2789688051024
"MN10190/MN11013","MN10190","MN11013",70.33708307,62.932431532858,15.4103709218178,78.1289688051024
"MN10190/MN11076","MN10190","MN11076",73.07842983,62.882431532858,14.8603709218178,74.7789688051024
"MN10190/MN11174","MN10190","MN11174",80.388687855,63.582431532858,14.2103709218178,76.9789688051024
"MN10190/MN11194","MN10190","MN11194",75.962555065,62.532431532858,15.1103709218178,77.2789688051024
"MN10190/MN11197","MN10190","MN11197",73.906544995,63.282431532858,14.7103709218178,74.9789688051024
"MN10190/MN11252","MN10190","MN11252",78.78956891,62.732431532858,14.1103709218178,76.6289688051024
"MN10190/MN11274","MN10190","MN11274",70.96530837,63.582431532858,14.3603709218178,82.1289688051024
"MN10190/MN11368","MN10190","MN11368",78.646790435,63.032431532858,14.2603709218178,79.1289688051024
"MN10190/MN11404","MN10190","MN11404",79.903241035,62.932431532858,14.9603709218178,80.4789688051024
"MN10190/MN11468","MN10190","MN11468",76.19100063,64.082431532858,14.8103709218178,76.4789688051024
"MN10190/MN11494","MN10190","MN11494",77.476006925,62.582431532858,14.1103709218178,77.6289688051024
"MN10190/MN11495","MN10190","MN11495",80.959801765,63.282431532858,15.0103709218178,81.6289688051024
"MN10190/MN11159","MN10190","MN11159",85.928492765,62.582431532858,14.6103709218178,77.4789688051024
"MN10190/MN11264","MN10190","MN11264",77.41889553,62.082431532858,14.9103709218178,78.7789688051024
"MN10190/MN11506","MN10190","MN11506",81.3595815,62.832431532858,14.7103709218178,80.6289688051024
"MN10190/Albany","MN10190","Albany",84.986154815,62.832431532858,14.2103709218178,80.7789688051024
"MN10190/Briggs","MN10190","Briggs",74.02076778,62.682431532858,15.0103709218178,79.4789688051024
"MN10190/Vantage","MN10190","Vantage",74.591881685,63.932431532858,15.3103709218178,78.6289688051024
"MN10195/MN10202","MN10195","MN10202",77.79011957,64.682431532858,14.6603709218178,83.9289688051024
"MN10195/MN10205","MN10195","MN10205",80.33157646,63.832431532858,14.7103709218178,89.2789688051024
"MN10195/MN10220","MN10195","MN10220",69.194855255,64.582431532858,14.7603709218178,81.4289688051024
"MN10195/MN10245","MN10195","MN10245",80.33157646,63.732431532858,13.8103709218178,85.2789688051024
"MN10195/MN10279","MN10195","MN10279",85.75715859,62.682431532858,14.4103709218178,80.4289688051024
"MN10195/MN10288","MN10195","MN10288",83.13003461,64.532431532858,14.7603709218178,83.7289688051024
"MN10195/MN10289","MN10195","MN10289",82.64458779,64.032431532858,14.7603709218178,82.9289688051024
"MN10195/MN10292","MN10195","MN10292",81.27391441,65.232431532858,14.5603709218178,82.9289688051024
"MN10195/MN10318","MN10195","MN10318",82.33047514,63.532431532858,15.1103709218178,84.9289688051024
"MN10195/MN10328","MN10195","MN10328",76.533668975,64.082431532858,15.3603709218178,83.9289688051024
"MN10195/MN10336","MN10195","MN10336",82.95870044,63.582431532858,15.7103709218178,83.0789688051024
"MN10195/MN10369","MN10195","MN10369",73.99221208,63.832431532858,15.0103709218178,81.2789688051024
"MN10195/MN10378","MN10195","MN10378",84.27226243,63.682431532858,14.6103709218178,81.9289688051024
"MN10195/MN10382","MN10195","MN10382",77.533118315,64.432431532858,14.6103709218178,81.4289688051024
"MN10195/MN10389","MN10195","MN10389",82.987256135,63.232431532858,14.3103709218178,82.5789688051024
"MN10195/MN10412","MN10195","MN10412",81.616582755,64.082431532858,14.5603709218178,83.2789688051024
"MN10195/MN10431","MN10195","MN10431",78.98945878,64.032431532858,15.3103709218178,85.0789688051024
"MN10195/MN09028","MN10195","MN09028",79.189348645,63.832431532858,14.8103709218178,87.2789688051024
"MN10195/MN09136","MN10195","MN09136",81.38813719,63.532431532858,15.4103709218178,80.2789688051024
"MN10195/MN09175","MN10195","MN09175",84.55781938,63.832431532858,15.1103709218178,86.9289688051024
"MN10195/MN09229","MN10195","MN09229",78.2470107,63.682431532858,15.5603709218178,82.4289688051024
"MN10195/MN09245","MN10195","MN09245",83.75825991,64.082431532858,15.4103709218178,86.5789688051024
"MN10195/MN09246","MN10195","MN09246",87.156387665,64.532431532858,14.7103709218178,82.9289688051024
"MN10195/Glenn","MN10195","Glenn",74.99166142,65.132431532858,14.8103709218178,87.5789688051024
"MN10195/Norden","MN10195","Norden",75.1344399,63.882431532858,15.4103709218178,83.9289688051024
"MN10195/Linkert","MN10195","Linkert",72.250314665,63.182431532858,15.4603709218178,79.2789688051024
"MN10195/Oklee","MN10195","Oklee",81.074024545,63.932431532858,15.2103709218178,85.5789688051024
"MN10195/Prosper","MN10195","Prosper",86.271161105,63.582431532858,14.2103709218178,88.9289688051024
"MN10195/MN11029","MN10195","MN11029",79.560572685,63.732431532858,14.6103709218178,83.4289688051024
"MN10195/MN11052","MN10195","MN11052",77.10478288,63.032431532858,15.5603709218178,86.2789688051024
"MN10195/MN11064","MN10195","MN11064",82.558920705,62.832431532858,14.3103709218178,79.0789688051024
"MN10195/MN11101","MN10195","MN11101",80.759911895,64.532431532858,14.5103709218178,81.2789688051024
"MN10195/MN11188","MN10195","MN11188",79.73190686,62.482431532858,15.0103709218178,83.9289688051024
"MN10195/MN11234","MN10195","MN11234",81.38813719,63.532431532858,14.7103709218178,83.2789688051024
"MN10195/MN11315","MN10195","MN11315",72.39309314,62.282431532858,15.5103709218178,82.2789688051024
"MN10195/MN11328","MN10195","MN11328",76.333779105,62.682431532858,14.8603709218178,80.9289688051024
"MN10195/MN11439","MN10195","MN11439",76.390890495,64.182431532858,15.1103709218178,85.4289688051024
"MN10195/MN11469","MN10195","MN11469",82.33047514,63.232431532858,14.1603709218178,82.0789688051024
"MN10195/MN11013","MN10195","MN11013",73.249764,63.582431532858,15.5103709218178,82.9289688051024
"MN10195/MN11076","MN10195","MN11076",75.99111076,63.532431532858,14.9603709218178,79.5789688051024
"MN10195/MN11174","MN10195","MN11174",83.301368785,64.232431532858,14.3103709218178,81.7789688051024
"MN10195/MN11194","MN10195","MN11194",78.875235995,63.182431532858,15.2103709218178,82.0789688051024
"MN10195/MN11197","MN10195","MN11197",76.819225925,63.932431532858,14.8103709218178,79.7789688051024
"MN10195/MN11252","MN10195","MN11252",81.70224984,63.382431532858,14.2103709218178,81.4289688051024
"MN10195/MN11274","MN10195","MN11274",73.8779893,64.232431532858,14.4603709218178,86.9289688051024
"MN10195/MN11368","MN10195","MN11368",81.559471365,63.682431532858,14.3603709218178,83.9289688051024
"MN10195/MN11404","MN10195","MN11404",82.815921965,63.582431532858,15.0603709218178,85.2789688051024
"MN10195/MN11468","MN10195","MN11468",79.10368156,64.732431532858,14.9103709218178,81.2789688051024
"MN10195/MN11494","MN10195","MN11494",80.388687855,63.232431532858,14.2103709218178,82.4289688051024
"MN10195/MN11495","MN10195","MN11495",83.872482695,63.932431532858,15.1103709218178,86.4289688051024
"MN10195/MN11159","MN10195","MN11159",88.841173695,63.232431532858,14.7103709218178,82.2789688051024
"MN10195/MN11264","MN10195","MN11264",80.33157646,62.732431532858,15.0103709218178,83.5789688051024
"MN10195/MN11506","MN10195","MN11506",84.27226243,63.482431532858,14.8103709218178,85.4289688051024
"MN10195/Albany","MN10195","Albany",87.898835745,63.482431532858,14.3103709218178,85.5789688051024
"MN10195/Briggs","MN10195","Briggs",76.93344871,63.332431532858,15.1103709218178,84.2789688051024
"MN10195/Vantage","MN10195","Vantage",77.504562615,64.582431532858,15.4103709218178,83.4289688051024
"MN10202/MN10205","MN10202","MN10205",76.84778162,63.832431532858,14.4603709218178,84.9789688051024
"MN10202/MN10220","MN10202","MN10220",65.711060415,64.582431532858,14.5103709218178,77.1289688051024
"MN10202/MN10245","MN10202","MN10245",76.84778162,63.732431532858,13.5603709218178,80.9789688051024
"MN10202/MN10279","MN10202","MN10279",82.27336375,62.682431532858,14.1603709218178,76.1289688051024
"MN10202/MN10288","MN10202","MN10288",79.64623977,64.532431532858,14.5103709218178,79.4289688051024
"MN10202/MN10289","MN10202","MN10289",79.16079295,64.032431532858,14.5103709218178,78.6289688051024
"MN10202/MN10292","MN10202","MN10292",77.79011957,65.232431532858,14.3103709218178,78.6289688051024
"MN10202/MN10318","MN10202","MN10318",78.8466803,63.532431532858,14.8603709218178,80.6289688051024
"MN10202/MN10328","MN10202","MN10328",73.049874135,64.082431532858,15.1103709218178,79.6289688051024
"MN10202/MN10336","MN10202","MN10336",79.4749056,63.582431532858,15.4603709218178,78.7789688051024
"MN10202/MN10369","MN10202","MN10369",70.50841724,63.832431532858,14.7603709218178,76.9789688051024
"MN10202/MN10378","MN10202","MN10378",80.78846759,63.682431532858,14.3603709218178,77.6289688051024
"MN10202/MN10382","MN10202","MN10382",74.049323475,64.432431532858,14.3603709218178,77.1289688051024
"MN10202/MN10389","MN10202","MN10389",79.503461295,63.232431532858,14.0603709218178,78.2789688051024
"MN10202/MN10412","MN10202","MN10412",78.132787915,64.082431532858,14.3103709218178,78.9789688051024
"MN10202/MN10431","MN10202","MN10431",75.50566394,64.032431532858,15.0603709218178,80.7789688051024
"MN10202/MN09028","MN10202","MN09028",75.705553805,63.832431532858,14.5603709218178,82.9789688051024
"MN10202/MN09136","MN10202","MN09136",77.90434235,63.532431532858,15.1603709218178,75.9789688051024
"MN10202/MN09175","MN10202","MN09175",81.07402454,63.832431532858,14.8603709218178,82.6289688051024
"MN10202/MN09229","MN10202","MN09229",74.76321586,63.682431532858,15.3103709218178,78.1289688051024
"MN10202/MN09245","MN10202","MN09245",80.27446507,64.082431532858,15.1603709218178,82.2789688051024
"MN10202/MN09246","MN10202","MN09246",83.672592825,64.532431532858,14.4603709218178,78.6289688051024
"MN10202/Glenn","MN10202","Glenn",71.50786658,65.132431532858,14.5603709218178,83.2789688051024
"MN10202/Norden","MN10202","Norden",71.65064506,63.882431532858,15.1603709218178,79.6289688051024
"MN10202/Linkert","MN10202","Linkert",68.766519825,63.182431532858,15.2103709218178,74.9789688051024
"MN10202/Oklee","MN10202","Oklee",77.590229705,63.932431532858,14.9603709218178,81.2789688051024
"MN10202/Prosper","MN10202","Prosper",82.787366265,63.582431532858,13.9603709218178,84.6289688051024
"MN10202/MN11029","MN10202","MN11029",76.076777845,63.732431532858,14.3603709218178,79.1289688051024
